Channel,Scale,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
kca3,0.01,-34.241,-946.48,-1605.4,-1891.2,-1854.9,-1597.4,-1218.4,-830.27,-510.62,-275.57,-127.85,-61.946999999999996,-54.178999999999995,-50.512,-46.784,-43.173,-39.811,-36.788000000000004,-34.163000000000004,-31.969,-30.092,-28.226,-26.399,-24.647,-23.0,-21.48,-20.101,-18.875,-17.808,-16.902,-16.156,-15.567,-15.052,-14.524000000000001,-13.991,-13.458,-12.931,-12.415,-11.913,-11.43,-10.968,-10.529000000000002,-10.117,-9.7308,-9.3733,-9.0447,-8.7456,-8.4763,-8.2365,-8.0211,-7.7989999999999995,-7.5668,-7.3264,-7.0794,-6.8273,-6.5717,-6.3137,-6.0548,-5.7961,-5.5387,-5.2836,-5.0316,-4.7836,-4.5403,-4.3024,-4.0706,-3.8453,-3.627,-3.4161,-3.2131,-3.0181,-2.8315,-2.6535,-2.4842,-2.3238,-2.1712,-2.0211,-1.8732,-1.7279,-1.5853,-1.4458,-1.3095,-1.1766,-1.0473,-0.92184,-0.80025,-0.68269,-0.5692699999999999,-0.46008000000000004,-0.35518,-0.25466,-0.15854000000000001,-0.066884,0.020296,0.10298,0.18116,0.25485,0.32404,0.38877,0.44906,0.5049399999999999,0.55645,0.60364,0.64656,0.6852600000000001,0.7198100000000001,0.75026,0.7767,0.79919,0.8178,0.8326100000000001,0.8437,0.85115,0.8550700000000001,0.85724,0.8588100000000001,0.8598100000000001,0.86024,0.86011,0.85945,0.8582700000000001,0.85657,0.8543700000000001,0.85169,0.84854,0.84493,0.84088,0.8364,0.8315100000000001,0.8262200000000001,0.82055,0.8145,0.80809,0.80133,0.79425,0.78684,0.77913,0.77113,0.76285,0.7543,0.74549,0.73645,0.72717,0.71767,0.70797,0.69807,0.68799,0.67773,0.6673100000000001,0.65674,0.64603,0.6351899999999999,0.62422,0.61315,0.60197,0.5907,0.57935,0.56792,0.55642,0.54487,0.53327,0.52163,0.50995,0.49825,0.48653,0.4748,0.46307,0.45133999999999996,0.43961000000000006,0.42791,0.41622,0.4046,0.39307,0.38164000000000003,0.37032,0.3591,0.34801,0.33702,0.32616,0.31543000000000004,0.30482,0.29434,0.284,0.27379000000000003,0.26371999999999995,0.2538,0.24402,0.23438,0.2249,0.21556,0.20638,0.19735,0.18848,0.17977,0.17121,0.16280999999999998,0.15458,0.1465,0.13859000000000002,0.13085
kca3,0.05,-33.871,-966.34,-1639.8,-1931.7,-1894.2,-1630.5,-1242.6,-845.51,-518.63,-278.4,-127.58,-60.498999999999995,-52.898,-49.495,-46.016000000000005,-42.629,-39.461,-36.599000000000004,-34.101,-32.0,-30.19,-28.385,-26.612,-24.908,-23.302,-21.815,-20.462,-19.256,-18.202,-17.302,-16.557000000000002,-15.963,-15.442,-14.908,-14.369000000000002,-13.831,-13.299000000000001,-12.777999999999999,-12.273,-11.786,-11.321,-10.880999999999998,-10.466,-10.079,-9.721,-9.3921,-9.0932,-8.8243,-8.5855,-8.3712,-8.1495,-7.9169,-7.6753,-7.4263,-7.1717,-6.9127,-6.651,-6.3877,-6.1242,-5.8614,-5.6005,-5.3424,-5.088,-4.838,-4.5932,-4.3541,-4.1215,-3.8956,-3.6771,-3.4663,-3.2636,-3.0691,-2.8832,-2.7061,-2.5379,-2.3776,-2.221,-2.0677,-1.9181,-1.7723,-1.6306,-1.4932,-1.3601,-1.2317,-1.1079,-0.98888,-0.87476,-0.76559,-0.6614300000000001,-0.5623199999999999,-0.46828000000000003,-0.37934,-0.29548,-0.21671999999999997,-0.14303,-0.074383,-0.010747,0.047922,0.10167999999999999,0.15057,0.19466,0.23403000000000002,0.26875,0.29889,0.32453000000000004,0.34576999999999997,0.3627,0.3754,0.38397,0.38850999999999997,0.38911999999999997,0.38589,0.37894,0.36838000000000004,0.35645,0.34457,0.33276999999999995,0.32105,0.30942,0.2979,0.2865,0.27521999999999996,0.26406999999999997,0.25306,0.24220999999999998,0.23151999999999998,0.22098,0.21061999999999997,0.20044,0.19044,0.18062999999999999,0.17101,0.16159,0.15237,0.14336,0.13455,0.12596,0.11757999999999999,0.10942,0.10148,0.09375700000000001,0.086259,0.078986,0.071938,0.06511499999999999,0.05852,0.052150999999999996,0.04601,0.040097,0.03441,0.02895,0.023717,0.018709,0.013925,0.0093656,0.0050282,0.00091192,-0.0029847,-0.0066632,-0.010125,-0.013373,-0.016406999999999998,-0.019231,-0.021846,-0.024253999999999998,-0.026458,-0.028460000000000003,-0.030262,-0.031867,-0.033277,-0.034495,-0.035604000000000004,-0.036685,-0.037737,-0.038761000000000004,-0.039756,-0.040723,-0.041661000000000004,-0.042571,-0.043453,-0.044306,-0.04513,-0.045926,-0.046694,-0.047432999999999996,-0.048145,-0.048827999999999996,-0.049483,-0.050111,-0.050711,-0.051284,-0.05182899999999999,-0.052347000000000005,-0.052837999999999996,-0.053302999999999996,-0.053741,-0.054153,-0.054537999999999996,-0.054898,-0.055232
kca3,0.2,-34.771,-703.68,-1186.7,-1396.2,-1370.4,-1183.0,-906.58,-623.26,-389.71,-217.73,-109.41,-60.773,-54.547,-51.277,-47.957,-44.744,-41.755,-39.07,-36.741,-34.797,-33.124,-31.421,-29.715,-28.045,-26.441999999999997,-24.932,-23.533,-22.259,-21.119,-20.118,-19.26,-18.543,-17.885,-17.198,-16.492,-15.776,-15.057,-14.344000000000001,-13.642999999999999,-12.958,-12.296,-11.659,-11.052,-10.475999999999999,-9.9351,-9.4297,-8.9615,-8.5313,-8.1396,-7.7817,-7.4291,-7.0787,-6.7324,-6.3916,-6.0578,-5.7323,-5.416,-5.1101,-4.8153,-4.5324,-4.2619,-4.0044,-3.7602,-3.5298,-3.3132,-3.1108,-2.9225,-2.7484,-2.5886,-2.4428,-2.311,-2.1931,-2.0888,-1.9979,-1.9202,-1.8533,-1.7881,-1.7239,-1.6607,-1.5986,-1.5378,-1.4783,-1.4202,-1.3636,-1.3087,-1.2553,-1.2036,-1.1537,-1.1056,-1.0593,-1.0149,-0.9723,-0.93163,-0.8928799999999999,-0.8560399999999999,-0.8211299999999999,-0.78815,-0.7570899999999999,-0.72795,-0.70072,-0.6753899999999999,-0.65194,-0.63036,-0.61061,-0.5926899999999999,-0.57657,-0.5622199999999999,-0.54961,-0.53871,-0.52949,-0.52193,-0.51598,-0.51162,-0.5088,-0.5064,-0.50374,-0.5008100000000001,-0.49763,-0.49421000000000004,-0.49055,-0.48667,-0.48257,-0.47827,-0.47376999999999997,-0.46908,-0.46421999999999997,-0.45918000000000003,-0.45398999999999995,-0.44865,-0.44316000000000005,-0.43753000000000003,-0.43178,-0.42591,-0.41993,-0.41385,-0.40767,-0.4014,-0.39505,-0.38863000000000003,-0.38214000000000004,-0.37558,-0.36898000000000003,-0.36232,-0.35562,-0.34889000000000003,-0.34213000000000005,-0.33534,-0.32853000000000004,-0.32171,-0.31488,-0.30804000000000004,-0.30121,-0.29438000000000003,-0.28757,-0.28076999999999996,-0.27398,-0.26721999999999996,-0.26049,-0.25379,-0.24711999999999998,-0.24049,-0.2339,-0.22735999999999998,-0.22086,-0.21441999999999997,-0.20803000000000002,-0.20169,-0.19541,-0.1892,-0.18305,-0.17697000000000002,-0.17094,-0.16498,-0.15908,-0.15325,-0.14748,-0.14178,-0.13615,-0.13059,-0.1251,-0.11969,-0.11435999999999999,-0.1091,-0.10392,-0.09882200000000001,-0.093804,-0.088869,-0.084016,-0.079247,-0.074564,-0.069966,-0.065454,-0.061029999999999994,-0.05669299999999999,-0.052444000000000005,-0.048284,-0.044213999999999996,-0.040232,-0.036341000000000005,-0.032539
kca3,0.5,-37.805,-39.474000000000004,-41.92,-44.655,-49.131,-54.211999999999996,-58.927,-62.13,-63.196999999999996,-62.477,-60.381,-57.317,-53.685,-49.915,-46.227,-42.778,-39.673,-36.983000000000004,-34.745,-32.971,-31.518,-30.026999999999997,-28.52,-27.031,-25.590999999999998,-24.224,-22.945999999999998,-21.772,-20.711,-19.77,-18.951,-18.256,-17.615,-16.956,-16.285,-15.613,-14.945,-14.289000000000001,-13.649000000000001,-13.03,-12.437000000000001,-11.870999999999999,-11.337,-10.835,-10.369000000000002,-9.9376,-9.5432,-9.1857,-8.8654,-8.5763,-8.2856,-7.9895,-7.6899,-7.3885,-7.0868,-6.7864,-6.4886,-6.1946,-5.9054,-5.6221,-5.3456,-5.0766,-4.8158,-4.5638,-4.3212,-4.0884,-3.8658,-3.6537,-3.4523,-3.2619,-3.0826,-2.9144,-2.7575,-2.6119,-2.4774,-2.3525,-2.2299,-2.109,-1.9901,-1.8735,-1.7592,-1.6476,-1.5386,-1.4326,-1.3296,-1.2297,-1.1331,-1.0398,-0.94995,-0.86355,-0.78068,-0.70138,-0.62569,-0.55362,-0.4852,-0.42044,-0.35933000000000004,-0.30186,-0.24802,-0.1978,-0.15116,-0.10808,-0.068523,-0.032443,0.00020093,0.029456,0.055374,0.07800900000000001,0.09741699999999999,0.11366,0.12679,0.13689,0.14401,0.14823,0.15099,0.15322,0.15492999999999998,0.15613,0.15682000000000001,0.15703,0.15675999999999998,0.15603,0.15484,0.15320999999999999,0.15115,0.14867,0.14578,0.1425,0.13884000000000002,0.13480999999999999,0.13043,0.12569,0.12062,0.11523,0.10953,0.10353,0.097246,0.090683,0.083854,0.076772,0.069448,0.061890999999999995,0.054113,0.046124,0.037933999999999996,0.029555,0.020995,0.012265,0.0033736999999999994,-0.0056685,-0.014853,-0.024169,-0.03361,-0.043166,-0.052828,-0.062588,-0.072438,-0.08237,-0.092376,-0.10245,-0.11258,-0.12276,-0.13299,-0.14325,-0.15355,-0.16387000000000002,-0.1742,-0.18455,-0.19491,-0.20526,-0.21561,-0.22583000000000003,-0.23581999999999997,-0.24558000000000002,-0.2551,-0.26438,-0.27343,-0.28223000000000004,-0.2908,-0.29912,-0.30721,-0.31506,-0.32266,-0.33003000000000005,-0.33715,-0.34404,-0.35068,-0.35709,-0.36325999999999997,-0.3692,-0.3749,-0.38036,-0.3856,-0.3906,-0.39537,-0.39991,-0.40421999999999997,-0.40831,-0.41217,-0.41581
kca3,0.8,-34.477,-971.14,-1643.7,-1931.8,-1889.9,-1622.3,-1231.5,-832.81,-505.75,-266.47,-117.43,-52.672,-47.63399999999999,-46.638000000000005,-45.294,-43.715,-42.0,-40.23,-38.472,-36.781,-35.145,-33.475,-31.805999999999997,-30.178,-28.619,-27.155,-25.802,-24.573,-23.476999999999997,-22.519000000000002,-21.701,-21.022,-20.397000000000002,-19.735,-19.046,-18.339000000000002,-17.624000000000002,-16.908,-16.197,-15.498,-14.815999999999999,-14.155,-13.52,-12.913,-12.337,-11.794,-11.286,-10.815,-10.38,-9.9776,-9.5764,-9.1735,-8.7711,-8.3713,-7.9759,-7.5865,-7.2048,-6.8319,-6.4692,-6.1177,-5.7782,-5.4516,-5.1386,-4.8396,-4.5553,-4.2859,-4.0318,-3.7931,-3.5699,-3.3625,-3.1707,-2.9945,-2.8338,-2.6884,-2.5583,-2.4406,-2.3246,-2.2093,-2.0949,-1.9817,-1.8699,-1.7597,-1.6513,-1.545,-1.4407,-1.3388,-1.2393,-1.1423,-1.048,-0.95647,-0.8677799999999999,-0.7820199999999999,-0.69924,-0.6195,-0.54285,-0.46933,-0.39897,-0.33178,-0.2678,-0.20701,-0.14944000000000002,-0.095065,-0.043887,0.0041108,0.048945999999999996,0.090643,0.12922999999999998,0.16473,0.19719,0.22664,0.25311999999999996,0.27666999999999997,0.29735,0.31521,0.33141,0.3467,0.3611,0.37461,0.38723,0.39897,0.40984,0.41985,0.42901000000000006,0.43733,0.44482,0.45148999999999995,0.45735,0.46242,0.46671,0.47023000000000004,0.473,0.47503,0.47633000000000003,0.47693,0.47681999999999997,0.47603999999999996,0.47458999999999996,0.4725,0.46976,0.46641000000000005,0.46245,0.45791000000000004,0.45278999999999997,0.44711999999999996,0.4409,0.43416000000000005,0.42691,0.41916000000000003,0.41093,0.40224,0.3931,0.38353000000000004,0.37353000000000003,0.36313,0.35234,0.34117,0.32965,0.31777,0.30556,0.29304,0.2802,0.26708000000000004,0.25367,0.24,0.22608000000000003,0.21191,0.19752,0.18291,0.1681,0.15309,0.13790999999999998,0.12275,0.10782,0.093122,0.078664,0.064447,0.050474,0.036749000000000004,0.023274,0.010053,-0.0029129,-0.015621000000000001,-0.028069,-0.040256,-0.052178999999999996,-0.063837,-0.07522999999999999,-0.086355,-0.097212,-0.1078,-0.11812,-0.12817,-0.13795,-0.14745999999999998,-0.1567,-0.16567,-0.17437,-0.1828,-0.19096,-0.19885
kca3,1,-34.08,-373.39,-616.49,-720.56,-707.0,-612.89,-474.6,-333.09,-216.66,-131.13,-77.48899999999999,-53.696999999999996,-51.034,-49.581,-47.854,-45.97,-44.031000000000006,-42.114,-40.283,-38.584,-36.976,-35.306999999999995,-33.613,-31.936,-30.308000000000003,-28.756999999999998,-27.305,-25.965999999999998,-24.752,-23.671,-22.726999999999997,-21.921,-21.171,-20.391,-19.592,-18.783,-17.974,-17.173,-16.387,-15.620999999999999,-14.882,-14.173,-13.499,-12.860999999999999,-12.263,-11.705,-11.190999999999999,-10.719000000000001,-10.292,-9.9014,-9.5121,-9.1198,-8.7266,-8.3346,-7.9457,-7.5617,-7.184,-6.814,-6.452999999999999,-6.1021,-5.7622,-5.4342,-5.1187,-4.8166,-4.5281,-4.2538,-3.9939999999999998,-3.7489,-3.5188,-3.3037,-3.1037,-2.9188,-2.7489999999999997,-2.5941,-2.454,-2.3262,-2.2004,-2.0756,-1.9522,-1.8303,-1.7103,-1.5923,-1.4765,-1.3631,-1.2523,-1.1442,-1.0390000000000001,-0.93675,-0.8375600000000001,-0.74155,-0.64879,-0.55935,-0.47329,-0.39066999999999996,-0.31151,-0.23586,-0.16374,-0.095152,-0.030113,0.031377999999999996,0.08932799999999999,0.14375,0.19466,0.24208000000000002,0.28604,0.32658000000000004,0.36372,0.39751,0.428,0.45523,0.47923999999999994,0.5001,0.51786,0.53259,0.54556,0.5576,0.5687300000000001,0.57896,0.58828,0.59672,0.60429,0.611,0.6168600000000001,0.62188,0.6260899999999999,0.6295,0.6321100000000001,0.63395,0.63503,0.6353800000000001,0.6349899999999999,0.63389,0.6321100000000001,0.62964,0.62651,0.62275,0.61835,0.61335,0.60775,0.60158,0.59486,0.58759,0.5797899999999999,0.5714899999999999,0.5626899999999999,0.55342,0.54369,0.53352,0.52293,0.5119199999999999,0.50052,0.48873,0.47658999999999996,0.46408999999999995,0.45126000000000005,0.43812,0.42466000000000004,0.41092,0.3969,0.38261999999999996,0.3681,0.35333000000000003,0.33835,0.32315,0.30776,0.29219,0.27644,0.26054,0.24448000000000003,0.22829000000000002,0.21198000000000003,0.19572,0.17969000000000002,0.1639,0.14834,0.13302999999999998,0.11796,0.10315,0.088588,0.074284,0.060239999999999995,0.046459,0.032943,0.019694999999999997,0.0067161,-0.005991399999999999,-0.018425999999999998,-0.030586000000000002,-0.04247,-0.054077999999999994,-0.06540800000000001,-0.076459,-0.08723099999999999,-0.097724,-0.10794000000000001,-0.11787,-0.12752,-0.1369,-0.14599,-0.15481
kca3,1.2,-35.037,-39.496,-41.851000000000006,-42.861000000000004,-45.705,-49.626999999999995,-53.715,-57.019,-58.982,-59.699,-59.357,-58.176,-56.397,-54.281000000000006,-51.992,-49.661,-47.388000000000005,-45.251000000000005,-43.303999999999995,-41.583,-40.024,-38.419000000000004,-36.8,-35.205999999999996,-33.668,-32.21,-30.851,-29.605999999999998,-28.484,-27.491,-26.631,-25.904,-25.223000000000003,-24.494,-23.729,-22.94,-22.136,-21.326,-20.519000000000002,-19.721,-18.938,-18.177,-17.441,-16.735,-16.062,-15.424000000000001,-14.824000000000002,-14.263,-13.743,-13.259,-12.774000000000001,-12.287,-11.8,-11.315,-10.835,-10.360999999999999,-9.8961,-9.4413,-8.9983,-8.5684,-8.1526,-7.752000000000001,-7.3675,-6.9998,-6.6494,-6.3169,-6.0026,-5.7068,-5.4297,-5.1714,-4.9319999999999995,-4.7114,-4.5095,-4.3261,-4.1612,-4.0111,-3.8617,-3.7117,-3.5616,-3.4116,-3.2621,-3.1135,-2.9661,-2.8201,-2.6759,-2.5336,-2.3935,-2.2558,-2.1207,-1.9884,-1.859,-1.7327,-1.6097,-1.49,-1.3737,-1.261,-1.1519,-1.0465,-0.9448200000000001,-0.8469899999999999,-0.75303,-0.66295,-0.5767800000000001,-0.49455,-0.41626,-0.34191,-0.27151,-0.20503000000000002,-0.14247,-0.083803,-0.029004000000000002,0.021958000000000002,0.069117,0.11252999999999999,0.15350999999999998,0.19292,0.23075,0.267,0.30166,0.33474,0.36623,0.39615,0.42448,0.45126000000000005,0.47647,0.5001399999999999,0.52227,0.54288,0.56198,0.5796,0.59573,0.61041,0.62365,0.63548,0.6459,0.65494,0.66263,0.66899,0.67403,0.67778,0.6802699999999999,0.68152,0.68156,0.6804,0.67807,0.67461,0.67002,0.66435,0.65761,0.64982,0.64103,0.63125,0.6205,0.6088100000000001,0.59622,0.5827399999999999,0.56839,0.5532100000000001,0.53722,0.52044,0.5029,0.48463,0.46563999999999994,0.44597,0.42563,0.40465,0.38305,0.36086,0.33809,0.31478,0.29094000000000003,0.26702,0.24344000000000002,0.22021,0.19733,0.17482,0.15267999999999998,0.13091,0.10952,0.088513,0.067893,0.047665,0.02783,0.008394200000000001,-0.010641,-0.029273,-0.0475,-0.065318,-0.082727,-0.099725,-0.11631,-0.13248,-0.14824,-0.16359,-0.17851,-0.19303,-0.20713,-0.22080999999999998,-0.23408,-0.24694000000000002
kca3,1.5,-33.704,-41.096000000000004,-45.14,-46.402,-48.076,-50.007,-51.818999999999996,-53.216,-54.052,-54.365,-54.232,-53.746,-52.953,-51.793,-50.369,-48.785,-47.129,-45.472,-43.871,-42.368,-40.93,-39.424,-37.884,-36.349000000000004,-34.851,-33.416,-32.063,-30.809,-29.665,-28.638,-27.733,-26.953000000000003,-26.223000000000003,-25.463,-24.686,-23.9,-23.115,-22.338,-21.576,-20.834,-20.119,-19.433,-18.781,-18.165,-17.587,-17.049,-16.553,-16.1,-15.687999999999999,-15.312000000000001,-14.927999999999999,-14.532,-14.126,-13.713,-13.296,-12.876,-12.455,-12.036,-11.620999999999999,-11.21,-10.806,-10.409,-10.022,-9.6437,-9.2765,-8.921,-8.5778,-8.2476,-7.931,-7.6282,-7.3398,-7.0659,-6.8069,-6.5629,-6.334,-6.1175,-5.902,-5.6867,-5.4721,-5.2586,-5.0469,-4.8372,-4.63,-4.4257,-4.2246,-4.027,-3.8332,-3.6435,-3.4581,-3.2773,-3.1013,-2.9301,-2.764,-2.6032,-2.4477,-2.2977,-2.1531,-2.0142,-1.881,-1.7535,-1.6318,-1.5158,-1.4056,-1.3012,-1.2025,-1.1096,-1.0225,-0.94105,-0.86525,-0.79506,-0.73041,-0.67125,-0.61751,-0.56909,-0.5234800000000001,-0.47907,-0.43588999999999994,-0.39394,-0.35325,-0.31383,-0.2757,-0.23886,-0.20332999999999998,-0.1691,-0.13619,-0.1046,-0.074324,-0.045364999999999996,-0.017721999999999998,0.0086088,0.033632,0.057352999999999994,0.079779,0.10092000000000001,0.12078,0.13937,0.15671,0.17281,0.18767,0.20131,0.21375,0.225,0.23508,0.244,0.25177,0.25843,0.26397,0.26843,0.27181,0.27415,0.27545,0.27573000000000003,0.27502,0.27333,0.27069,0.2671,0.26261,0.25721,0.25093000000000004,0.2438,0.23583,0.22705,0.21746,0.2071,0.19598,0.18413,0.17155,0.15828,0.14432999999999999,0.12972,0.11447,0.09902999999999999,0.083828,0.06887,0.05416,0.039702999999999995,0.0255,0.011556,-0.0021267,-0.015546,-0.028699000000000002,-0.041583999999999996,-0.054198,-0.066541,-0.07861,-0.090404,-0.10192000000000001,-0.11316,-0.12412999999999999,-0.13480999999999999,-0.14522000000000002,-0.15535,-0.16519,-0.17476,-0.18405,-0.19305999999999998,-0.20179,-0.21025,-0.21841999999999998,-0.22632
kca3,2.0,-39.854,-39.039,-39.815,-41.979,-46.93600000000001,-53.168,-59.343999999999994,-64.221,-67.115,-68.166,-67.652,-65.9,-63.335,-60.562,-57.78,-55.11600000000001,-52.663000000000004,-50.483999999999995,-48.61600000000001,-47.07899999999999,-45.761,-44.371,-42.935,-41.489,-40.066,-38.69,-37.383,-36.161,-35.036,-34.016,-33.107,-32.312,-31.56,-30.774,-29.965,-29.145,-28.320999999999998,-27.504,-26.699,-25.914,-25.154,-24.423000000000002,-23.726,-23.065,-22.443,-21.862,-21.324,-20.829,-20.378,-19.961,-19.522000000000002,-19.055,-18.563,-18.051,-17.521,-16.977999999999998,-16.425,-15.864,-15.299000000000001,-14.731,-14.164000000000001,-13.599,-13.039000000000001,-12.485,-11.94,-11.404000000000002,-10.88,-10.368,-9.8697,-9.3859,-8.9175,-8.4655,-8.0304,-7.6128,-7.2132,-6.8295,-6.4515,-6.0788,-5.7121,-5.3521,-4.9993,-4.6543,-4.3177,-3.99,-3.6714,-3.3624,-3.0633,-2.7745,-2.496,-2.2282,-1.9712,-1.7251,-1.4901,-1.2662,-1.0535,-0.8519899999999999,-0.66172,-0.48263999999999996,-0.31473,-0.15792,-0.012134,0.12270999999999999,0.24672,0.36002,0.46274,0.55503,0.63703,0.70891,0.77085,0.8230299999999999,0.8656200000000001,0.8988299999999999,0.92286,0.93796,0.9489,0.9588,0.96765,0.9754799999999999,0.9823,0.98814,0.993,0.9969,0.9998600000000001,1.0019,1.0031,1.0033,1.0027,1.0013,0.9990700000000001,0.9960200000000001,0.9922,0.98761,0.9823,0.97626,0.9695299999999999,0.9621299999999999,0.9540700000000001,0.9453799999999999,0.9360799999999999,0.92619,0.9157200000000001,0.9047,0.89315,0.8810899999999999,0.8685299999999999,0.8555,0.8420200000000001,0.8281,0.81377,0.79904,0.78392,0.76845,0.75263,0.73648,0.72002,0.70327,0.68624,0.66895,0.65141,0.63365,0.61566,0.59748,0.57912,0.56058,0.54189,0.5230600000000001,0.5040899999999999,0.48501000000000005,0.46583,0.44656,0.4272,0.40792,0.38887,0.37006,0.35148,0.33315,0.31506999999999996,0.29725,0.27969,0.26239,0.24536,0.22860999999999998,0.21213,0.19594,0.18003,0.1644,0.14907,0.13402999999999998,0.11928,0.10482999999999999,0.09067599999999999,0.076825,0.063275,0.050029000000000004,0.037086,0.024449000000000002,0.012118,9.2543e-05,-0.011626000000000001,-0.023037000000000002
kca3,3,-34.978,-38.251999999999995,-39.232,-39.358000000000004,-42.543,-47.68600000000001,-53.445,-58.92100000000001,-63.58,-67.148,-69.546,-70.817,-71.125,-70.77,-69.887,-68.593,-67.0,-65.209,-63.305,-61.361000000000004,-59.39,-57.321000000000005,-55.207,-53.102,-51.05,-49.083999999999996,-47.233000000000004,-45.519,-43.956,-42.553999999999995,-41.321000000000005,-40.258,-39.266,-38.239000000000004,-37.189,-36.132,-35.078,-34.037,-33.018,-32.029,-31.076999999999998,-30.166,-29.302,-28.487,-27.726,-27.019000000000002,-26.368000000000002,-25.775,-25.239,-24.75,-24.241999999999997,-23.706,-23.149,-22.573,-21.983,-21.381999999999998,-20.773000000000003,-20.16,-19.545,-18.932000000000002,-18.320999999999998,-17.717,-17.12,-16.533,-15.957,-15.394,-14.845999999999998,-14.312999999999999,-13.796,-13.297,-12.817,-12.355,-11.913,-11.491,-11.09,-10.706,-10.322000000000001,-9.9373,-9.5534,-9.1709,-8.7906,-8.4134,-8.04,-7.6712,-7.3074,-6.9494,-6.5977,-6.2528,-5.9151,-5.5851,-5.2632,-4.9497,-4.6449,-4.3491,-4.0625,-3.7854,-3.5179,-3.2601,-3.0123,-2.7745,-2.5468,-2.3293,-2.1219,-1.9248,-1.7379,-1.5612,-1.3947,-1.2382,-1.0919,-0.9555600000000001,-0.8291299999999999,-0.7125,-0.60558,-0.50821,-0.41607,-0.32642,-0.23929,-0.15471,-0.072727,0.0066375,0.083359,0.15742,0.2288,0.2975,0.36349000000000004,0.42678999999999995,0.48739,0.54528,0.60048,0.653,0.7028399999999999,0.75002,0.79455,0.83646,0.87575,0.91246,0.9466100000000001,0.97821,1.0073,1.0339,1.0581,1.0798,1.0992,1.1162,1.1308,1.1432,1.1534,1.1613,1.167,1.1706,1.1722,1.1716,1.1691,1.1645,1.158,1.1496,1.1394,1.1274,1.1135,1.0979999999999999,1.0807,1.0618,1.0413,1.0192,0.99559,0.97049,0.94394,0.9159799999999999,0.88666,0.85601,0.8240799999999999,0.79169,0.75966,0.7279899999999999,0.6967,0.66579,0.6352800000000001,0.60518,0.57549,0.5462199999999999,0.51739,0.48899,0.46103,0.43351999999999996,0.40647,0.37988,0.35375999999999996,0.32811,0.30294,0.27824,0.25403000000000003,0.2303,0.20706999999999998,0.18432,0.16207,0.14032,0.11907000000000001,0.09831000000000001,0.078056,0.058303
kfasttab,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kfasttab,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
